Id,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,remodel,pud,TotalPorchSF,NeighborhoodCode
76,1,1596,0,0,0,0,0,14,0,0,4,5,4,5,1973,1973,0,0,6,6,1,0.0,1,0,1,0,0,1,0,462,0,0,0,462,0,2,0,0,526,462,0,988,1,0,1,0,2,1,1,5,0,0,0,2,7,1,1,297,0,0,0,120,101,0,0,0,0,0,11,2009,0,0,7.579224066070807,0,1,101,1
77,0,8475,0,1,0,0,0,11,0,0,0,1,4,7,1956,1956,0,0,0,0,1,0.0,1,0,1,1,0,0,1,228,0,0,724,952,0,0,0,2,952,0,0,952,0,0,1,0,2,1,1,4,0,0,0,1,46,1,1,283,0,0,0,0,0,0,0,0,0,0,4,2008,0,0,7.741852836933793,0,0,0,1
78,1,8635,0,0,0,0,0,8,0,0,0,2,5,5,1948,2001,0,0,2,5,1,0.0,1,0,1,1,0,0,4,336,6,41,295,672,0,2,0,0,1072,213,0,1285,1,0,1,0,2,1,1,6,1,0,0,1,47,1,1,240,0,0,0,0,0,0,0,0,0,0,1,2008,0,0,7.7151093208477395,1,0,0,1
79,0,10778,0,0,0,0,0,9,0,0,2,1,4,5,1968,1968,1,0,3,3,1,0.0,1,0,1,1,0,0,2,0,0,0,1768,1768,0,2,1,0,1768,0,0,1768,0,0,2,0,4,2,1,8,0,0,0,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,4,2010,0,0,7.744058165245879,0,0,0,1
80,1,10440,0,0,0,2,0,7,0,0,0,0,5,6,1910,1981,0,0,2,5,1,0.0,1,0,0,1,0,0,2,0,0,0,440,440,0,1,0,0,682,548,0,1230,0,0,1,1,2,1,1,5,0,0,0,1,26,1,2,440,0,0,0,74,0,128,0,0,0,0,5,2009,0,0,7.656955391346221,1,0,128,1
81,0,13000,0,0,0,2,0,11,0,0,0,0,6,6,1968,1968,0,0,0,0,0,576.0,1,1,1,0,0,0,3,448,0,0,448,896,0,2,0,0,1182,960,0,2142,0,0,2,1,4,1,0,8,0,1,2,0,21,2,1,509,0,0,0,0,72,0,0,252,0,0,6,2009,0,0,7.8818320870511105,0,0,324,1
82,1,4500,0,0,0,1,0,4,0,0,3,1,6,5,1998,1998,1,0,0,0,0,443.0,1,1,0,2,1,0,0,1201,0,0,36,1237,0,0,0,0,1337,0,0,1337,1,0,2,0,2,1,1,5,0,0,0,0,3,2,2,405,0,0,0,0,199,0,0,0,0,0,3,2006,0,0,7.790816879832618,0,1,199,1
83,0,10206,0,0,0,0,0,5,0,0,0,1,8,5,2007,2007,0,0,0,0,2,468.0,1,0,0,0,0,0,0,33,0,0,1530,1563,0,0,0,0,1563,0,0,1563,0,0,2,0,3,1,0,6,0,1,2,0,22,0,3,758,0,0,0,144,99,0,0,0,0,0,10,2008,0,0,7.97291384107974,0,0,99,2
84,0,8892,0,1,0,0,0,11,0,0,0,1,5,5,1960,1960,0,0,1,1,3,66.0,1,0,1,1,0,0,2,0,0,0,1065,1065,0,1,0,0,1065,0,0,1065,0,0,1,1,3,1,1,6,0,0,0,1,48,1,2,461,0,0,0,74,0,0,0,0,0,0,7,2007,2,0,7.713521609103481,0,0,0,1
85,0,8530,0,1,0,0,0,17,0,0,0,5,7,5,1995,1996,0,0,3,3,0,22.0,1,0,0,0,0,0,2,0,0,0,384,384,0,1,0,0,804,670,0,1474,0,0,2,1,3,1,1,7,0,1,1,2,28,2,2,400,0,0,0,120,72,0,0,0,0,700,5,2009,0,0,7.827656945148455,1,0,72,2
86,0,16059,0,0,0,2,0,3,0,0,0,0,8,5,1991,1992,1,0,3,3,0,284.0,0,0,1,0,0,0,2,0,0,0,1288,1288,0,0,0,0,1301,1116,0,2417,0,0,2,1,4,1,0,9,0,1,1,0,15,1,2,462,0,0,0,127,82,0,0,0,0,0,4,2006,0,0,7.995588377574005,1,0,82,3
87,0,11911,0,2,0,0,0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0.0,0,0,0,0,0,3,2,0,0,0,684,684,0,0,0,0,684,876,0,1560,0,0,2,1,3,1,0,6,0,1,2,2,11,2,2,400,0,0,0,100,38,0,0,0,0,0,3,2009,0,0,7.840286871186119,0,0,38,2
88,3,3951,0,0,0,2,0,5,0,0,3,0,6,5,2009,2009,0,0,0,0,2,76.0,0,0,0,0,0,3,2,0,0,0,612,612,0,0,0,0,612,612,0,1224,0,0,2,1,2,1,0,4,0,0,0,1,49,0,2,528,0,0,0,0,234,0,0,0,0,0,6,2009,1,2,7.81818929355715,0,1,234,2
89,2,8470,0,1,0,2,0,13,1,3,0,2,3,2,1915,1982,1,0,7,4,1,0.0,3,2,1,1,3,0,2,0,0,0,1013,1013,0,2,1,0,1013,0,513,1526,0,0,1,0,2,1,3,6,0,0,0,4,31,3,0,0,3,2,1,0,0,156,0,0,0,0,10,2009,3,1,7.55098307337414,1,0,156,1
90,0,8070,0,0,0,0,0,0,0,0,0,1,4,5,1994,1995,0,0,0,0,1,0.0,1,0,0,0,0,0,0,588,0,0,402,990,0,0,0,0,990,0,0,990,1,0,1,0,3,1,1,5,0,0,0,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,8,2007,0,0,7.704177469953676,1,0,0,2
91,0,7200,0,0,0,0,0,11,0,0,0,1,4,5,1950,1950,0,0,4,5,1,0.0,1,0,4,3,2,4,5,0,2,0,0,0,0,2,0,2,1040,0,0,1040,0,0,1,0,2,1,1,4,0,0,0,1,50,1,2,420,0,0,0,0,29,0,0,0,0,0,7,2006,0,0,7.656585276185772,0,0,29,1
92,0,8500,0,0,0,0,0,11,0,0,0,1,5,3,1961,1961,1,0,3,3,3,203.0,1,0,1,1,0,0,3,600,0,0,635,1235,0,2,0,0,1235,0,0,1235,0,0,1,0,2,1,1,6,0,0,0,0,51,1,2,480,0,0,0,0,0,0,0,0,0,0,12,2006,0,1,7.612244665531794,0,0,0,1
93,0,13360,0,1,3,0,0,2,0,0,0,1,5,7,1921,2006,0,0,2,5,1,0.0,1,1,2,0,0,0,1,713,0,0,163,876,0,0,0,0,964,0,0,964,1,0,1,0,2,1,1,5,0,0,0,1,52,1,2,432,0,0,0,0,0,44,0,0,0,0,8,2009,0,0,7.815783603321368,1,0,44,2
94,2,7200,0,0,0,2,0,7,0,0,1,6,6,6,1910,1998,1,0,1,1,1,0.0,1,0,2,1,3,2,3,1046,0,0,168,1214,1,0,1,0,1260,1031,0,2291,0,1,2,0,4,2,1,9,0,1,2,1,53,1,2,506,0,0,0,0,0,0,0,99,0,0,11,2007,0,0,7.736356411111639,1,0,99,1
95,0,9337,0,1,0,0,0,0,0,0,0,0,6,5,1997,1997,0,0,0,0,1,0.0,1,1,0,0,0,0,0,648,0,0,176,824,0,0,0,0,905,881,0,1786,1,0,2,1,3,1,0,7,0,0,0,0,34,0,2,684,0,0,0,0,162,0,0,0,0,0,5,2007,0,0,7.903796015531187,0,0,162,2
96,0,9765,0,2,0,2,0,17,0,0,0,0,6,8,1993,1993,0,0,0,0,0,68.0,2,1,0,0,1,0,1,310,0,0,370,680,0,1,0,0,680,790,0,1470,0,0,2,1,3,1,1,6,0,1,1,2,5,2,2,420,0,0,0,232,63,0,0,0,0,480,4,2009,0,0,7.864304194536733,0,0,63,2
97,0,10264,0,1,0,0,0,0,0,0,0,1,7,5,1999,1999,0,0,0,0,0,183.0,0,0,0,0,0,3,1,1162,0,0,426,1588,0,0,0,0,1588,0,0,1588,0,0,2,0,3,1,0,6,0,0,0,0,39,0,2,472,0,0,0,158,29,0,0,0,0,0,8,2006,0,0,7.920902528156904,0,0,29,2
98,0,10921,0,0,3,0,0,15,0,0,0,1,4,5,1965,1965,1,0,3,3,0,48.0,1,0,1,1,0,0,3,520,0,0,440,960,0,2,0,1,960,0,0,960,1,0,1,0,3,1,1,6,0,0,0,0,10,2,1,432,0,0,2,120,0,0,0,0,0,0,5,2007,0,0,7.5958738179719845,0,0,0,1
99,0,10625,0,0,0,2,0,15,0,0,0,1,5,5,1920,1950,0,0,2,5,1,0.0,1,0,2,1,0,0,1,108,0,0,350,458,0,3,1,0,835,0,0,835,0,0,1,0,2,1,1,5,0,0,0,5,25,1,1,366,1,0,0,0,0,77,0,0,0,400,5,2010,2,1,7.541089309930242,1,0,77,1
100,0,9320,0,1,0,0,0,11,0,0,0,1,4,5,1959,1959,0,0,7,4,1,0.0,1,0,1,1,0,0,1,569,0,0,381,950,0,3,0,0,1225,0,0,1225,1,0,1,1,3,1,1,6,0,0,0,4,31,3,0,0,3,2,0,352,0,0,0,0,0,400,1,2010,0,0,7.721237681616445,0,0,0,1
101,0,10603,0,1,0,0,0,6,0,0,0,1,6,7,1977,2001,0,0,7,4,0,28.0,1,0,0,1,0,2,1,1200,0,0,410,1610,0,1,0,0,1610,0,0,1610,1,0,2,0,3,1,0,6,0,2,1,0,33,0,2,480,0,0,0,168,68,0,0,0,0,0,2,2010,0,0,7.904269218500491,1,0,68,2
102,0,9206,0,0,0,0,0,12,0,0,0,0,6,5,1985,1985,0,0,3,3,0,336.0,0,0,1,0,0,0,2,0,0,0,741,741,0,2,0,0,977,755,0,1732,0,0,2,1,3,1,0,7,0,1,1,0,35,2,2,476,0,0,0,192,46,0,0,0,0,0,6,2010,0,0,7.849205022311302,0,0,46,2
103,0,7018,0,0,1,0,0,12,0,0,2,1,5,5,1979,1979,0,0,3,3,1,0.0,1,2,4,3,2,4,5,0,2,0,0,0,0,2,0,0,1535,0,0,1535,0,0,2,0,4,2,1,8,0,0,0,0,54,1,2,410,0,0,0,0,0,0,0,0,0,0,6,2009,0,4,7.688737777073794,0,0,0,2
104,0,10402,0,1,0,2,0,0,0,0,0,1,7,5,2009,2009,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,1226,1226,0,0,0,0,1226,0,0,1226,0,0,2,0,3,1,0,6,0,0,0,0,49,0,3,740,0,0,0,0,36,0,0,0,0,0,5,2010,0,0,7.89254178408804,0,0,36,2
105,1,7758,0,0,0,2,0,13,0,0,0,2,7,4,1931,1950,0,0,9,8,0,600.0,1,2,0,1,0,0,6,224,0,0,816,1040,0,0,0,1,1226,592,0,1818,0,0,1,1,4,1,1,7,0,2,1,1,55,1,1,240,0,0,0,0,0,0,0,184,0,0,6,2007,0,0,7.829986036491202,1,0,184,1
106,3,9375,0,0,0,0,0,5,0,0,0,0,8,5,2003,2004,1,0,0,0,0,768.0,0,0,0,2,0,0,2,0,0,0,1053,1053,0,0,0,0,1053,939,0,1992,0,0,2,1,3,1,0,9,0,1,2,0,0,0,2,648,0,0,0,140,45,0,0,0,0,0,8,2008,0,0,7.98063441644744,1,0,45,2
107,1,10800,0,0,0,0,0,7,0,0,0,1,4,7,1885,1995,3,0,0,0,1,0.0,1,0,2,4,0,0,2,0,0,0,641,641,0,1,0,0,1047,0,0,1047,0,0,1,0,2,1,1,6,0,0,0,1,29,1,1,273,1,1,1,0,0,0,0,0,0,450,8,2007,0,0,7.618027569830114,1,0,0,1
108,1,6000,0,0,0,0,0,7,0,0,0,1,5,5,1948,1950,0,0,0,0,1,0.0,1,0,1,1,0,0,1,104,1,169,516,789,0,0,0,0,789,0,0,789,0,0,1,0,2,1,1,5,0,0,0,1,47,1,1,250,0,0,0,0,0,0,0,0,0,0,4,2008,0,2,7.67501292102341,1,0,0,1
109,1,8500,0,0,0,2,0,13,3,0,0,2,5,7,1919,2005,0,0,6,6,1,0.0,1,0,1,1,0,0,2,0,0,0,793,793,1,2,1,1,997,520,0,1517,0,0,2,0,3,1,3,7,0,0,0,4,31,3,0,0,3,2,1,0,0,144,0,0,0,0,8,2007,0,0,7.67501292102341,1,0,144,1
110,0,11751,0,1,0,0,0,6,0,0,0,1,6,6,1977,1977,1,0,7,4,0,480.0,1,0,1,0,0,0,4,705,0,0,1139,1844,0,0,0,0,1844,0,0,1844,0,0,2,0,3,1,1,7,0,1,1,0,33,0,2,546,0,0,0,0,122,0,0,0,0,0,1,2010,2,0,7.874717173170761,0,0,122,2
111,0,9525,0,0,0,0,0,15,0,0,0,2,6,4,1954,1972,0,0,2,5,1,0.0,1,0,1,1,3,0,3,444,0,0,550,994,0,1,0,0,1216,639,0,1855,0,0,2,0,4,1,1,7,0,0,0,0,29,1,1,325,0,0,0,182,0,0,0,0,0,0,10,2006,0,0,7.745229008302388,1,0,0,1
112,0,7750,0,1,0,0,0,17,0,0,0,5,7,5,2000,2000,0,0,0,0,1,0.0,1,0,0,0,0,0,0,250,0,0,134,384,0,0,0,0,774,656,0,1430,0,0,2,1,3,1,1,7,0,1,1,2,4,2,2,400,0,0,0,180,0,0,0,0,0,0,4,2010,0,0,7.853583468851493,0,0,0,2
113,0,9965,0,0,0,0,0,0,0,0,0,0,7,5,2007,2007,0,0,0,0,2,220.0,0,0,0,2,0,3,0,984,0,0,280,1264,0,0,0,0,1282,1414,0,2696,1,0,2,1,4,1,2,10,0,1,2,2,22,2,3,792,0,0,0,120,184,0,0,168,0,0,10,2007,1,2,8.141797332879936,0,0,352,2
114,0,21000,0,0,1,2,0,2,0,0,0,1,6,5,1953,1953,1,0,2,5,0,184.0,1,1,1,0,0,2,1,35,4,869,905,1809,0,2,0,0,2259,0,0,2259,1,0,2,0,3,1,0,7,0,2,2,5,30,1,2,450,0,0,0,166,120,192,0,0,0,0,10,2007,2,1,7.926279990758392,0,0,312,2
115,0,7259,0,1,0,0,1,2,0,0,0,0,6,8,1945,2002,2,0,2,5,1,0.0,1,0,1,1,0,0,1,774,5,150,104,1028,0,0,0,0,1436,884,0,2320,1,0,2,1,3,1,0,9,0,1,1,1,42,1,1,180,0,0,0,224,0,0,0,0,0,0,7,2007,0,0,7.994855505977542,1,0,0,2
116,3,3230,0,0,0,2,0,5,0,0,3,0,6,5,1999,1999,0,0,1,1,0,1129.0,1,0,0,0,0,0,0,419,0,0,310,729,0,1,0,0,729,729,0,1458,0,0,2,1,2,1,1,5,0,1,3,1,39,1,2,440,0,0,0,0,32,0,0,0,0,0,6,2007,0,0,7.844773245352421,0,1,32,2
117,0,11616,0,0,0,0,0,9,0,0,0,1,5,5,1962,1962,0,0,2,5,0,116.0,1,0,1,1,0,0,6,170,1,670,252,1092,0,2,0,0,1092,0,0,1092,0,1,1,0,3,1,1,6,0,1,5,0,12,1,1,288,0,0,0,0,20,144,0,0,0,0,9,2009,0,0,7.751316069131163,0,0,164,1
118,0,8536,0,0,0,2,0,15,0,0,0,1,5,5,2006,2007,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,1125,1125,0,1,0,0,1125,0,0,1125,0,0,1,1,2,1,1,5,0,0,0,0,22,1,2,430,0,0,0,80,64,0,0,0,0,0,4,2007,1,2,7.794671785234901,1,0,64,1
119,0,12376,0,0,0,2,0,12,0,0,0,0,7,5,1990,1990,1,0,7,4,1,0.0,1,0,0,0,0,2,0,1470,0,0,203,1673,0,1,0,0,1699,1523,0,3222,1,0,3,0,5,1,0,11,0,2,1,0,41,1,3,594,0,0,0,367,0,0,0,0,0,0,5,2010,0,0,8.074004067761168,0,0,0,2
120,0,8461,0,0,0,0,0,0,0,0,0,0,6,5,2005,2006,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,728,728,0,0,0,0,728,728,0,1456,0,0,2,1,3,1,0,8,0,1,2,0,11,2,2,390,0,0,0,0,24,0,0,0,0,0,7,2006,1,2,7.81696436646102,1,0,24,2
121,0,21453,0,1,2,3,2,19,0,0,0,5,6,5,1969,1969,4,2,7,4,1,0.0,1,0,1,1,0,1,1,938,0,0,0,938,0,0,0,0,988,0,0,988,1,0,1,0,1,1,1,4,0,2,1,0,56,1,2,540,0,0,0,0,130,0,130,0,0,0,10,2006,0,0,7.853583468851493,0,0,260,2
122,1,6060,0,0,0,0,0,13,0,0,0,2,4,5,1939,1950,0,0,8,9,1,0.0,1,0,0,1,0,0,2,0,0,0,732,732,0,1,0,0,772,351,0,1123,0,0,1,0,3,1,1,4,0,0,0,1,54,1,1,264,0,0,2,0,0,140,0,0,0,0,6,2007,0,0,7.618027569830114,1,0,140,1
123,0,9464,0,0,0,2,0,11,0,0,0,1,6,7,1958,1958,1,0,1,1,0,135.0,1,1,1,1,0,0,4,570,0,0,510,1080,0,1,0,0,1080,0,0,1080,0,0,1,0,3,1,1,5,0,0,0,0,18,1,1,288,0,0,0,0,0,0,0,130,0,0,6,2008,0,0,7.742589401931531,0,0,130,1
124,0,7892,0,0,0,0,0,12,0,0,3,1,6,5,1993,1993,0,0,7,4,1,0.0,0,0,0,0,0,0,0,300,0,0,899,1199,0,0,0,0,1199,0,0,1199,0,0,2,0,2,1,0,5,0,0,0,0,5,0,2,530,0,0,0,0,63,0,0,0,0,0,3,2008,0,0,7.791848810130179,0,1,63,2
125,0,17043,0,1,0,3,0,6,0,0,0,1,6,5,1979,1998,0,0,3,3,1,0.0,1,1,1,0,3,0,2,0,0,0,1362,1362,0,2,0,0,1586,0,0,1586,0,0,2,0,3,1,1,7,0,1,1,0,54,1,2,435,0,0,0,192,0,0,0,0,0,0,1,2009,0,0,7.855753077258535,1,0,0,2
126,1,6780,0,0,0,0,0,13,0,0,1,2,6,8,1935,1982,0,0,2,5,1,0.0,1,2,1,1,0,3,0,490,0,0,30,520,0,1,1,0,520,0,234,754,1,0,1,0,2,1,1,5,0,0,0,4,31,3,0,0,3,2,1,53,0,0,0,0,0,0,6,2006,0,0,7.548533330256235,1,0,0,1
127,0,4928,0,1,0,0,0,20,0,0,3,1,6,5,1976,1976,0,0,7,4,1,0.0,1,0,1,0,0,0,1,120,0,0,958,1078,0,2,0,0,958,0,0,958,0,0,2,0,2,1,1,5,0,1,1,0,33,0,2,440,0,0,0,0,205,0,0,0,0,0,2,2007,0,0,7.718264636704151,0,1,205,1
128,1,4388,0,1,1,0,0,7,1,0,0,3,5,7,1930,1950,0,0,5,5,1,0.0,1,1,2,1,0,0,6,116,0,0,556,672,0,0,0,0,840,0,0,840,0,0,1,0,3,1,1,5,0,1,1,4,31,3,0,0,3,2,1,0,0,0,0,0,0,0,6,2007,0,0,7.560629129213774,1,0,0,1
129,0,7590,0,0,0,0,0,11,2,0,0,0,6,5,1966,1966,0,0,0,0,0,266.0,1,0,1,1,0,0,4,512,0,0,148,660,0,2,0,0,660,688,0,1348,0,0,1,1,3,1,1,6,0,1,3,0,26,0,2,453,0,0,0,188,108,0,0,0,0,0,7,2006,0,0,7.794671785234901,0,0,108,1
130,0,8973,0,0,0,0,0,11,0,0,0,1,5,7,1958,1991,0,0,7,4,0,85.0,1,0,1,1,0,0,3,567,1,28,413,1008,0,2,0,2,1053,0,0,1053,0,1,1,1,3,1,2,6,0,0,0,6,3,0,2,750,0,0,0,0,80,0,180,0,0,0,7,2006,0,1,7.781661963883844,1,0,260,1
131,0,14200,0,0,0,2,0,11,0,0,0,0,7,6,1966,1966,0,0,1,1,0,309.0,1,0,1,1,0,0,3,445,0,0,479,924,0,0,0,0,1216,941,0,2157,0,0,2,1,4,1,0,8,0,2,2,0,26,2,2,487,0,0,0,105,66,0,0,0,0,0,5,2006,0,0,7.9419441634538686,0,0,66,1
132,0,12224,0,1,0,2,0,17,0,0,0,0,6,5,2000,2000,0,0,0,0,0,40.0,0,0,0,0,0,0,0,695,0,0,297,992,0,0,0,0,1022,1032,0,2054,1,0,2,1,3,1,0,7,0,1,1,2,4,0,2,390,0,0,0,24,48,0,0,0,0,0,7,2009,0,0,7.971349359771916,0,0,48,2
133,0,7388,0,0,0,2,0,11,0,0,0,1,5,6,1959,2002,0,0,1,1,1,0.0,1,0,1,1,0,0,3,405,0,0,658,1063,0,1,0,0,1327,0,0,1327,1,0,1,0,3,1,0,7,0,0,0,1,48,1,2,624,0,0,0,0,0,0,0,0,0,0,7,2007,0,0,7.783642972138725,1,0,0,1
134,0,6853,0,1,0,0,0,16,0,0,0,1,8,5,2001,2002,0,0,0,0,0,136.0,0,0,0,2,0,0,0,1005,0,0,262,1267,0,0,0,0,1296,0,0,1296,1,0,2,0,2,1,0,6,0,0,0,0,2,2,2,471,0,0,0,192,25,0,0,0,0,0,6,2009,0,0,7.93157794206643,1,0,25,2
135,0,10335,0,1,0,0,0,9,0,0,0,1,5,6,1968,1993,0,0,7,4,1,0.0,1,0,1,1,0,0,3,570,0,0,891,1461,0,1,0,0,1721,0,0,1721,0,0,2,1,3,1,1,7,1,1,1,0,21,0,2,440,0,0,0,0,96,180,0,0,0,0,7,2006,0,0,7.853583468851493,1,0,276,1
136,0,10400,0,0,0,0,0,6,0,0,0,1,7,6,1970,1970,1,0,7,4,0,288.0,1,0,0,1,0,0,2,0,0,0,1304,1304,0,1,0,0,1682,0,0,1682,0,0,2,0,3,1,1,7,0,1,2,0,16,1,2,530,0,0,0,98,0,0,0,0,0,0,5,2008,0,0,7.840286871186119,0,0,0,2
137,0,10355,0,1,0,2,0,11,0,0,0,1,5,5,1967,1967,0,0,1,1,0,196.0,1,0,1,1,0,0,4,695,0,0,519,1214,0,2,0,0,1214,0,0,1214,0,0,2,0,3,1,1,5,0,1,3,0,17,0,1,318,0,0,0,0,111,0,0,0,0,0,7,2007,0,0,7.76264107716012,0,0,111,1
138,0,11070,0,0,0,0,0,4,0,0,2,1,7,5,1988,1989,0,0,0,0,0,70.0,1,0,1,1,0,0,2,0,0,0,1907,1907,0,1,0,0,1959,0,0,1959,0,0,3,0,5,2,1,9,0,0,0,6,44,1,3,766,0,0,0,0,0,0,0,0,0,0,7,2006,0,5,7.833452057578793,1,0,0,1
139,0,9066,0,1,0,0,0,0,0,0,0,0,8,5,1999,2000,0,0,0,0,0,320.0,0,0,0,0,0,2,0,668,0,0,336,1004,0,0,0,0,1004,848,0,1852,0,0,2,1,3,1,0,7,0,2,1,0,39,2,3,660,0,0,0,224,106,0,0,0,0,0,12,2008,0,0,7.9486915638886595,1,0,106,2
140,0,15426,0,1,0,0,0,0,0,0,0,0,6,5,1997,1997,0,0,0,0,1,0.0,1,0,0,0,0,0,0,821,0,0,107,928,0,0,0,0,928,836,0,1764,1,0,2,1,3,1,0,7,0,0,0,0,34,0,2,470,0,0,0,276,99,0,0,0,0,0,8,2009,0,0,7.951189301620131,0,0,99,2
141,0,10500,0,0,0,1,0,11,0,0,0,1,4,5,1971,1971,0,0,3,3,1,0.0,1,0,1,1,0,0,1,432,0,0,432,864,0,2,0,0,864,0,0,864,0,0,1,0,3,1,1,5,0,1,5,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,4,2010,4,0,7.67501292102341,0,0,0,1
142,0,11645,0,0,0,0,0,0,0,0,0,1,7,5,2005,2005,0,0,0,0,1,0.0,0,0,0,0,0,3,0,1300,0,0,434,1734,0,0,0,0,1734,0,0,1734,1,0,2,0,3,1,0,7,0,0,0,0,11,2,2,660,0,0,0,160,24,0,0,0,0,0,1,2006,0,0,7.995588377574005,0,0,24,2
143,0,8520,0,0,0,2,0,11,3,0,0,2,5,4,1952,1952,0,0,4,5,1,0.0,1,2,1,1,0,0,3,507,0,0,403,910,0,3,0,0,910,475,0,1385,0,0,2,0,4,1,1,6,0,0,0,1,4,1,2,720,0,0,0,0,0,0,0,0,0,0,6,2010,0,0,7.821768442382675,0,0,0,1
144,0,10335,0,1,0,0,0,0,0,0,0,1,7,5,1999,1999,0,0,0,0,0,183.0,0,0,0,0,0,1,0,679,0,0,811,1490,0,0,0,0,1501,0,0,1501,1,0,2,0,3,1,0,6,0,0,0,0,39,0,2,577,0,0,0,144,29,0,0,0,0,0,6,2009,0,0,7.9023726626231054,0,0,29,2
145,1,9100,0,0,0,0,0,9,4,0,2,1,5,5,1963,1963,0,0,3,3,0,336.0,1,0,1,1,0,0,3,1332,0,0,396,1728,0,2,0,0,1728,0,0,1728,1,0,2,0,6,2,1,10,0,0,0,1,36,1,2,504,0,0,0,0,0,0,0,0,0,0,11,2006,4,1,7.708717592895092,0,0,0,1
146,1,2522,0,0,0,0,0,15,0,0,4,0,6,5,2004,2006,0,0,0,0,2,50.0,0,0,0,0,0,0,2,0,0,0,970,970,0,0,0,0,970,739,0,1709,0,0,2,0,3,1,0,7,2,0,0,1,6,1,2,380,0,0,0,0,40,0,0,0,0,0,4,2006,0,0,7.724496345028302,1,1,40,1
147,1,6120,0,0,0,2,0,8,0,0,0,1,5,7,1931,1993,0,0,2,5,1,0.0,1,0,2,1,0,0,4,209,0,0,506,715,0,2,0,2,875,0,0,875,1,0,1,0,2,1,1,5,0,0,0,1,8,1,1,180,1,0,0,48,0,0,0,0,0,0,11,2009,0,0,7.637990982951708,1,0,0,1
148,0,9505,0,1,0,3,0,17,0,0,0,0,7,5,2001,2001,0,0,0,0,0,180.0,0,0,0,0,0,0,2,0,0,0,884,884,0,0,0,0,884,1151,0,2035,0,0,2,1,3,1,0,8,0,1,2,2,2,2,2,434,0,0,0,144,48,0,0,0,0,0,5,2010,0,0,7.935933779760931,0,0,48,2
149,0,7500,0,0,0,0,0,12,0,0,0,1,7,5,2004,2005,0,0,0,0,0,120.0,1,0,0,0,0,0,0,680,0,0,400,1080,0,0,0,0,1080,0,0,1080,1,0,1,0,3,1,0,6,0,0,0,4,31,3,0,0,3,2,0,0,0,0,0,0,0,0,4,2008,0,0,7.757021844718299,1,0,0,2
150,1,6240,0,0,0,0,0,8,0,0,0,2,5,4,1936,1950,0,0,1,1,1,0.0,1,0,2,0,0,0,2,0,0,0,896,896,0,1,0,2,896,448,0,1344,0,0,1,0,3,1,1,7,0,0,0,1,57,1,1,240,1,0,0,200,114,0,0,0,0,0,4,2006,0,0,7.67501292102341,1,0,114,1
151,0,10356,0,0,0,2,0,0,0,0,0,1,5,6,1975,1975,0,0,3,3,1,0.0,1,0,1,1,0,3,4,716,0,0,253,969,0,2,0,0,969,0,0,969,0,0,1,1,3,1,1,5,0,0,0,0,58,1,2,440,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,7.698920415639786,0,0,0,2
152,0,13891,0,0,0,0,0,10,0,0,0,1,8,5,2007,2008,1,0,0,0,2,436.0,0,0,0,2,0,1,0,1400,0,0,310,1710,0,0,0,0,1710,0,0,1710,1,0,2,0,2,1,0,6,0,1,2,0,22,0,3,866,0,0,0,0,102,0,0,0,0,0,1,2008,1,2,8.130484609149796,1,0,102,3
153,0,14803,0,1,0,3,0,6,0,0,0,0,6,5,1971,1971,0,0,3,3,0,252.0,1,0,1,1,0,0,3,416,0,0,409,825,0,1,0,0,1097,896,0,1993,0,0,2,1,4,1,1,8,0,1,2,0,59,0,2,495,0,0,0,0,66,0,0,0,0,0,6,2006,0,0,7.874717173170761,0,0,66,2
154,0,13500,0,0,0,0,0,19,0,0,0,1,6,7,1960,1975,4,0,4,4,1,0.0,1,0,1,0,0,1,4,429,3,1080,93,1602,0,1,0,0,1252,0,0,1252,1,0,1,0,1,1,1,4,0,1,2,0,14,0,2,564,0,0,0,409,0,0,0,0,0,0,3,2008,0,0,7.956950178566944,1,0,0,2
